,,,
 activewithcreativeauthority,hoạt động với quyền lực sáng tạo,hoạt động với quyền lực sáng tạo,hoạt động với quyền lực sáng tạo
 activewithfrequencyalignment,hoạt động với căn chỉnh tần số,hoạt động với căn chỉnh tần số,hoạt động với cen chỉnh tần số
 activewithsirasign,activewithsirasign,activewithsirasign,activewithsirasign
 actively,tích cực,tích cực,tích cực
 activitymode,chế độ hoạt động,chế độ hoạt động,chế độ hoạt động
 activitymodename,tên chế độ hoạt động,tên chế độ hoạt động,tên chế độ hoạt động
 activitymoderequired,activitymoderequired,activitymoderequired,activitymoderequired
 actualfunction,chức năng thực tế,chức năng thực tế,chức neng thực tế
 actualoriginpergatekeeper,người gác cổng nguồn gốc thực tế,ngừ gác cổng nguồn gốc thực tế,ngừ gác cổng nguồn gốc thực tế
 actualcompletion,hoàn thành thực tế,hoàn thành thực tế,hoàn thành thực tế
 actualdelivery,giao hàng thực tế,giao hàng thực tế,giao hàng thực tế
 actualizare,cập nhật,cập nhật,cập nhật
 actuatorcontrol,điều khiển bộ truyền động,điều khiển bộ truyền động,điều khiển bộ truyền động
 actuelle,hiện tại,hiện tại,hiện tại
 acucobol,acucobol,acucobol,acucobol
 acucorp,acucorp,acucorp,acucorp
 acutc,acutc,acutc,acutc
 acylog8,acylog8,acylog8,acylog8
 ad10,quảng cáo 10,quảng cáo 10,quảng cáo 10
 ad100,quảng cáo 100,quảng cáo 100,quảng cáo 100
 ad20,quảng cáo 20,quảng cáo 20,quảng cáo 20
 ad30,quảng cáo 30,quảng cáo 30,quảng cáo 30
 ad40,quảng cáo 40,quảng cáo 40,quảng cáo 40
 ad50,quảng cáo 50,quảng cáo 50,quảng cáo 50
 ad501,quảng cáo 501,quảng cáo 501,quảng cáo 501
 ad60,quảng cáo 60,quảng cáo 60,quảng cáo 60
 ad70,ad70,ad70,ad70
 ad700,ad700,ad700,ad700
 adadad,adadad,adadad,adadad
 adamawa,Adamawa,Adamawa,Adamawa
 adana,Adana,Adana,Adana
 adaptation,sự thích nghi,sự thích nghi,sự thích nghi
 adaptations,sự thích nghi,sự thích nghi,sự thích nghi
 adapterdirs,thư mục bộ chuyển đổi,thư mục bộ chuyển đổi,thư mục bộ chuyển đổi
 adapterdirsfound,adapterdirsfound,adapterdirsfound,adapterdirsfound
 adaptivecommunication,giao tiếp thích ứng,giao tiíp thích ứng,giao tiíp thích ứng
 adaptivepricingcontext,bối cảnh định giá thích ứng,bối cảnh định giá thích ứng,bối cảnh định giá thích ứng
 adaptivepricingdashboardlinkclicked,adaptivepricingdashboardlinkclicked,adaptivepricingdashboardlinkclicked,adaptivepricingdashboardlinkclicked
 adatok,adatok,adatok,adatok
 adb3ee60351423c264b632973d03ed53, adb3ee60351423c264b632973d03ed53, adb3ee60351423c264b632973d03ed53, adb3ee60351423c264b632973d03ed53
 adblocker,trình chặn quảng cáo,trình chặn quảng cáo,trình chặn quảng cáo
 add8e6,add8e6,add8e6,add8e6
 addaddress,địa chỉ,địa chỉ,địa chỉ
 addandusecard,thêm và sử dụng thẻ,thêm và sử dụng thẻ,thêm và sử dụng thẻ
 addblocked,chặn quảng cáo,chặn quảng cáo,chặn quảng cáo
 addcard,thêm thẻ,thêm thẻ,thêm thẻ
 adddebitmessage,thêm tin nhắn ghi nợ,thêm tin nhắn ghi nợ,thêm tin nhắn ghi nợ
 addnewpm,thêm pm mới,thêm pm mới,thêm pm mới
 addnewwallet,thêm ví mới,thêm ví mới,thêm ví mới
 addpersonalinfo,thêm thông tin cá nhân,thêm thông tin cá nhân,thêm thông tin cá nhân
 addshipping,thêm phí vận chuyển,thêm phí vận chuyển,thêm phí vận chuyển
 addshippingaddress,thêm địa chỉ giao hàng,thêm địa chỉ giao hàng,thêm địa chỉ giao hàng
 addto,thêm vào,thêm vào,thêm vào
 addusermessage,thêm tin nhắn người dùng,thêm tin nhắn ngừ dùng,thêm tin nhắn ngừ dùng
 addwallet,thêm ví,thêm ví,thêm ví
 adddependent,thêm phụ thuộc,thêm phụ thuộc,thêm phụ thuộc
 addedformatters,các định dạng bổ sung,các định dạng bổ sung,các định dạng bổ sung
 addedtocodereviewchecklist,đã được thêm vào danh sách kiểm tra đánh giá mã,đã được thêm vào danh sách kiểm tra đánh giá mã,đã được thêm vào danh sách kiểm tra đánh giá mã
 addedtocorevaluesdocument,đã thêm vào tài liệu giá trị cốt lõi,đã thêm vào tài liệu giá trị cốt lõi,đã thêm vào tài liệu giá trị cốt lõi
 addgrouptoproject,thêm nhóm vào dự án,thêm nhóm vào dự án,thêm nhóm vào dự án
 addimportmap,addimportmap,addimportmap,addimportmap
 addinitializer,addinitializer,addinitializer,addinitializer
 addissues,vấn đề bổ sung,vấn đề bổ sung,vấn đề bổ sung
 addissuetocontext,thêm vấn đề vào ngữ cảnh,thêm vấn đề vào ngữ cảnh,thêm vấn đề vào ngữ cảnh
 additionalaction,hành động bổ sung,hành động bổ sung,hành động bổ sung
 additionalcryptocurrencysupportcomingsoon,Hỗ trợ thêm tiền điện tử sẽ sớm ra mắt.,Hỗ trợ thêm tiền điện tử sẽ sớm ra mắt.,Hỗ trợ thêm tiền điện tử sẽ sớm ra mắt.
 additionaldocumentback,tài liệu bổ sung mặt sau,tài liệu bổ sung mặt sau,tài liệu bổ sung mặt sau
 additionalinfo,thông tin bổ sung,thông tin bổ sung,thông tin bổ sung
 additionalowners,chủ sở hữu bổ sung,chủ sở hữu bổ sung,chủ sở hữu bổ sung
 additionalbrand,thương hiệu bổ sung,thương hiệu bổ sung,thương hiệu bổ sung
 additionaldata,dữ liệu bổ sung,dữ liệu bổ sung,dữ liệu bổ sung
 additionaldetails,thông tin chi tiết bổ sung,thông tin chi tiết bổ sung,thông tin chi tiết bổ sung
 additionally,thêm vào đó,thêm vào đó,thêm vào đó
 additionalnodes,các nút bổ sung,các nút bổ sung,các nút bổ sung
 additionalpaymentmethods,phương thức thanh toán bổ sung,phương thức thanh toán bổ sung,phương thức thanh toán bổ sung
 additionaltools,công cụ bổ sung,công cụ bổ sung,công cụ bổ sung
 addon,tiện ích bổ sung,tiện ích bổ sung,tiện ích bổ sung
 addpaymentdetails,thêm chi tiết thanh toán,thêm chi tiết thanh toán,thêm chi tiết thanh toán
 addproduct,thêm sản phẩm,thêm sản phẩm,thêm sản phẩm
 addprojectuser,thêm người dùng dự án,thêm ngừ dùng dự án,thêm ngừ dùng dự án
 address, Địa chỉ, Địa chỉ, Địa chỉ
 addressinvalidpostalcode,địa chỉ mã bưu điện không hợp lệ,địa chỉ mã bưu điện không hợp lệ,địa chỉ mã bưu điện không hợp lệ
 addressinvalidzip,địa chỉ không hợp lệ,địa chỉ không hợp lệ,địa chỉ không hợp lệ
 addresslineone,địa chỉ một,địa chỉ một,địa chỉ một
 addresslinetwo,địa chỉ dòng hai,địa chỉ dòng hai,địa chỉ dòng hai
 addresslocalitycity,địa chỉ khu vực thành phố,địa chỉ khu vực thành phố,địa chỉ khu vực thành phố
 addresslocalitydistrict,địa chỉ khu vực quận,địa chỉ khu vực quận,địa chỉ khu vực quận
 addresslocalityposttown,địa chỉ khu vực bưu điện,địa chỉ khu vực bưu điện,địa chỉ khu vực bưu điện
 addresslocalitysuburb,địa chỉ khu vực ngoại ô,địa chỉ khu vực ngoại ô,địa chỉ khu vực quại ô
 addresslocalitysuburborcity,địa chỉ khu vực ngoại ô thành phố,địa chỉ khu vực ngoại ô thành phố,địa chỉ khu vực quại ô thành phố
 addresspoboxprohibited,địa chỉ hộp thư bưu điện bị cấm,địa chỉ hộp thư bưu điện bị cấm,địa chỉ hộp thư bưu điện bị cấm
 addresspostalcodecheck,kiểm tra mã bưu điện địa chỉ,kiểm tra mã bưu điện địa chỉ,kiểm tra mã bưu điện địa chỉ
 addressvalidationrequired,yêu cầu xác thực địa chỉ,yêu cầu xác thực địa chỉ,yêu cầu xác thực địa chỉ
 addresselementframeid,addresselementframeid,addresselementframeid,addresselementframeid
 addresselementsignupoptin,addresselementsignupoptin,addresselementsignupoptin,addresselementsignupoptin
 addresslines,dòng địa chỉ,dòng địa chỉ,dòng địa chỉ
 addresstypefortax,loại địa chỉ cho thuế,loại địa chỉ cho thuế,loại địa chỉ cho thuế
 addscopelistener,addscopelistener,addscopelistener,addscopelistener
 addterm,thêm điều khoản,thêm điều khoản,thêm điều khoản
 addusermessage,thêm tin nhắn người dùng,thêm tin nhắn ngừ dùng,thêm tin nhắn ngừ dùng
 addusertoorganizationgroup,thêm người dùng vào nhóm tổ chức,thêm ngừ dùng vào nhóm tổ chức,thêm ngừ dùng vào nhóm tổ chức
 adequate, đủ, đủ, đủ
 adff2f,adff2f,adff2f,adff2f
 adgiw,adgiw,adgiw,adgiw
 adjacency,sự liền kề,sự liền kề,sự liền kề
 adjuststock,điều chỉnh cổ phiếu,điều chỉnh cổ phiếu,điều chỉnh cổ phiếu
 adler32,adler32,adler32,adler32
 adminkey,adminkey,adminkey,adminkey
 administered,được quản lý,được quản lý,được quản lý
 administeredvia,được quản lý thông qua,được quản lý thông qua,được quản lý thông qua
 administrativearealevel3,khu vực hành chính cấp 3,khu vực hành chính cấp 3,khu vực hành chính cấp 3
 admit, thừa nhận, thừa nhận, thừa nhận
 admitting,thừa nhận,thừa nhận,thừa nhận
 adoptedreviewfixes,adoptedreviewfixes,adoptedreviewfixes,adoptedreviewfixes
 adpcm,adpcm,adpcm,adpcm
 adresi,địa chỉ,địa chỉ,địa chỉ
 adsbot,bot quảng cáo,bot quảng cáo,bot quảng cáo
 adv99a,quảng cáo 99a,quảng cáo 99a,quảng cáo 99a
 advers,quảng cáo,quảng cáo,quảng cáo
 advise, khuyên nhủ, khuyên nhủ, khuyên nhủ
 ae4770q1qvgtfjg,ae4770q1qvgtfjg,ae4770q1qvgtfjg,ae4770q1qvgtfjg
 ae94203,ae94203,ae94203,ae94203
 aetherial,etherial,etherial,etherial
 aexdmj,aexdmj,aexdmj,aexdmj
 af3e716d90b2d5e815e10e438f9a794b, af3e716d90b2d5e815e10e438f9a794b, af3e716d90b2d5e815e10e438f9a794b, af3e716d90b2d5e815e10e438f9a794b
 af78745,af78745,af78745,af78745
 af7f59,af7f59,af7f59,af7f59
 afinet,afinet,afinet,afinet
 afvariant,biến thể afvariant,biến thể afvariant,biến thể afvariant
 afeeee,an toàn,an toàn,an toàn
 affectedfiles,các tệp bị ảnh hưởng,các tệp bị ảnh hưởng,các tệp bị ảnh hưởng
 affectedcells,tế bào bị ảnh hưởng,tế bào bị ảnh hưởng,tế bào bị ảnh hưởng
 afficher,hiển thị,hiển thị,hiển thị
 affirmamounttoolarge,khẳng định số tiền quá lớn,khẳng định số tiền quá lớn,khẳng định số tiền quá lớn
 affirmamounttoosmall,khẳng định số tiền quá nhỏ,khẳng định số tiền quá nhỏ,khẳng định số tiền quá nhỏ
 affirmcheckoutcanceled,affirmcheckoutcanced,affirmcheckoutcanced,affirmcheckoutcanced
 affirmpaymentdeclined,xác nhận thanh toán bị từ chối,xác nhận thanh toán bị từ chối,xác nhận thanh toán bị từ chối
 affirmprequalbuttonclicked,nút xác nhận đủ điều kiện đã được nhấp,nút xác nhận đủ điều kiện đã được nhấp,nút xác nhận đủ điều kiện đã được nhấp
 affirmation,khẳng định,khẳng định,khẳng định
 afgirzllxlvx93jevww,afgirzllxlvx93jevww,afgirzllxlvx93jevww,afgirzllxlvx93jevww
 afterg,sau,sau,sau
 afterbegin,sau khi bắt đầu,sau khi bắt đầu,sau khi bắt đầu
 afterthought,suy nghĩ sau đó,suy nghĩ sau đó,suy nghĩ sau đó
 afyon,afyon,afyon,afyon
 againstformid,chống lại formid,chống lại formid,chống lại formid
 agentkit,bộ công cụ tác nhân,bộ công cụ tác nhân,bộ công cụ tác nhân
 ageverificationcancelageverificationaccountdeactivation,xác minh tuổi hủy xác minh tài khoản hủy kích hoạt,xác minh tuổi hủy xác minh tài khoản hủy kích hoạt,xác minh tuổi hủy xác minh tài khoản hủy kích hoạt
 ageverificationcancelageverificationcomplete,xác minh tuổi hủy xác minh hoàn tất,xác minh tuổi hủy xác minh hoàn tất,xác minh tuổi hủy xác minh hoàn tất
 ageverificationcancelageverificationpage, trang xác minh độ tuổihủy bỏ, trang xác minh độ tuổihủy bỏ, trang xác minh độ tuổihủy bỏ
 ageverificationcancelageverificationshowclosebutton,xác minh tuổi hủy xác minh hiển thị đóng nút,xác minh tuổi hủy xác minh hiển thị đóng nút,xác minh tuổi hủy xác minh hiển thị đóng nút
 ageverificationprocessageverificationaccountdeactivated,quy trình xác minh tuổi xác minh tuổi tài khoản bị vô hiệu hóa,quy trình xác minh tuổi xác minh tuổi tài khoản bị vô hiệu hóa,quy trình xác minh tuổi xác minh tuổi tài khoản bị vô hiệu hóa
 ageverificationprocessageverificationclose,quá trình xác minh tuổi xác minh tuổi đóng,quá trình xác minh tuổi xác minh tuổi đóng,quá trình xác minh tuổi xác minh tuổi đóng
 ageverificationprocessageverificationcomplete,quá trình xác minh tuổi xác minh tuổi hoàn tất,quá trình xác minh tuổi xác minh tuổi hoàn tất,quá trình xác minh tuổi xác minh tuổi hoàn tất
 ageverificationprocessageverificationincomplete,quá trình xác minh tuổi xác minh tuổi chưa hoàn tất,quá trình xác minh tuổi xác minh tuổi chưa hoàn tất,quá trình xác minh tuổi xác minh tuổi chưa hoàn tất
 ageverificationprocessageverificationpage,quy trình xác minh tuổi trang xác minh tuổi,quy trình xác minh tuổi trang xác minh tuổi,quy trình xác minh tuổi trang xác minh tuổi
 ageverificationprocessageverificationprocessingerror,quá trình xác minh tuổi lỗi xử lý xác minh tuổi,quá trình xác minh tuổi lỗi xử lý xác minh tuổi,quá trình xác minh tuổi lỗi xử lý xác minh tuổi
 ageverificationtokencookie,cookie xác minh tuổi,cookie xác minh tuổi,cookie xác minh tuổi
 ageverificationverifyagepage,xác minh tuổi xác minh trang tuổi,xác minh tuổi xác minh trang tuổi,xác minh tuổi xác minh trang tuổi
 ageverificationverifyageredirecttoprovider, xác minh tuổi xác minhredirecttopprovider, xác minh tuổi xác minhredirecttopprovider, xác minh tuổi xác minhredirecttopprovider
 ageverificationverifyagerequirementsnotmeterror,xác minh tuổi xác minh tuổi yêu cầu không đạt khủng bố,xác minh tuổi xác minh tuổi yêu cầu không đạt khủng bố,xác minh tuổi xác minh tuổi yêu cầu không đạt khủng bố
 ageverificationverifyagesessioncreated,xác minh tuổi xác minh tuổi phiên được tạo,xác minh tuổi xác minh tuổi phiên được tạo,xác minh tuổi xác minh tuổi phiên được tạo
 ageverificationverifyagesessioncreationerror,ageverificationverifyagesessioncreationerror,ageverificationverifyagesessioncreationerror,ageverificationverifyagesessioncreationerror
 ageverificationverifyagesessioncreationinitiated,ageverificationverifyagesessioncreationinitiated,ageverificationverifyagesessioncreationinitiated,ageverificationverifyagesessioncreationinitiated
 aggiungi,aggiungi,aggiungi,aggiungi
 aggregatedbyphase,tổng hợp theo pha,tổng hợp theo pha,tổng hợp theo pha
 aggregateid,tổng hợp,tổng hợp,tổng hợp
 aggregatetype,loại tổng hợp,loại tổng hợp,loại tổng hợp
 aggregating,tổng hợp,tổng hợp,tổng hợp
 agnostic,bất khả tri,bất khả tri,bất khả tri
 agregar,agregar,agregar,agregar
 agrigento,nông dân,nông dân,nông dân
 aguascalientes,aguascalientes,aguascalientes,aguascalientes
 ahuachapan,ahuachapan,ahuachapan,ahuachapan
 ai0z7yfudtbpwioxm8ye6nhi1x47efr2eworqfbu6cnplnsjen683et0qg6h,ai0z7yfudtbpwioxm8ye6nhi1x47efr2eworqfbu6cnplnsjen683et0qg6h,ai0z7yfudtbpwioxm8ye6nhi1x47efr2eworqfbu6cnplnsjen683et0qg6h,ai0z7yfudtbpwioxm8ye6nhi1x47efr2eworqfbu6cnplnsjen683et0qg6h
 aiagentpaymentsteeringchange,thay đổi điều hướng thanh toán đại lý,thay đổi điều hướng thanh toán đại lý,thay đổi điều hướng thanh toán đại lý
 aiagents,đại lý,đại lý,đại lý
 aianalysis,phân tích aiana,phân tích aiana,phân tích aiana
 aiconstitutionalmemory,trí nhớ hiến pháp,trí nhớ hiến pháp,trí nhớ hiến pháp
 aidiscipline,kỷ luật hỗ trợ,kỷ luật hỗ trợ,kỷ luật hỗ trợ
 aihumancoexistence,sự cùng tồn tại của con người và trí tuệ nhân tạo,sự cùng tồn tại của con ngừ và trí tuệ nhân tạo,sự cùng tồn tại của con ngừ và trí tuệ nhân tạo
 ailockdowninitiated,ailockdowninitiated,ailockdowninitiated,ailockdowninitiated
 ailockdownreleased,ailockdownreleased,ailockdownreleased,ailockdownreleased
 ainame,ainame,ainame,ainame
 ainotregistered,ainotregistered,ainotregistered,ainotregistered
 aiomegaunified,aiomegaunified,aiômegaunified,aiômegaunified
 aipeerassessment,đánh giá aipeerassment,đánh giá aipeerassment,đánh giá aipeerassment
 aipeerevaluation,aipeerevaluation,aipeerevaluation,aipeerevaluation
 aipinealgland,tuyến tùng,tuyến tùng,tuyến tùng
 aiterminated,đã kết thúc,đã kết thúc,đã kết thúc
 aiviolation,vi phạm hàng không,vi phạm hàng không,vi phạm hàng không
 aibehavior,aibehavior,aibehavior,aibehavior
 aicmp77avirgbrl,aicmp77avirgbrl,aicmp77avirgbrl,aicmp77avirgbrl
 aiconnectorengine,động cơ kết nối ai,động cơ kết nối ai,động cơ kết nối ai
 aiconnectoridentity,aiconnectoridentity,aiconnectoridentity,aiconnectoridentity
 aide,trợ lý,trợ lý,trợ lý
 aifc,aifc,aifc,aifc
 ailockdownsystem,ailockdownsystem,ailockdownsystem,ailockdownsystem
 aithr,aihr,aihr,aihr
 aiwo,máy bay,máy bay,máy bay
 aiyni6z9mzo5dv1h8n58,aiyni6z9mzo5dv1h8n58,aiyni6z9mzo5dv1h8n58,aiyni6z9mzo5dv1h8n58
